"site","species","latitude","longitude","month","monthnum","year","precipitation"
"HA","HB",51.500328,11.926774,"dec","12","1906",36
"HA","SA",51.491306,11.891522,"dec","12","1906",36
"RH","WL",51.599195,10.009212,"dec","12","1907",62
"RH","ES",51.591288,10.007933,"dec","12","1907",78
"RH","SA",51.591288,10.007933,"dec","12","1907",78
"HR","TE",51.594201,10.078726,"dec","12","1907",64
"HR","HB",51.594201,10.078726,"dec","12","1907",64
"KB","SA",51.541803,9.80909,"dec","12","1907",65
"KB","ES",51.541803,9.80909,"dec","12","1907",65
"KB","HB",51.541803,9.80909,"dec","12","1907",65
"LB","TE",51.978579,10.435671,"dec","12","1907",94
"LB","SA",51.979376,10.430706,"dec","12","1907",94
"LB","ES",51.979376,10.430706,"dec","12","1907",94
"LB","HB",52.021368,10.416407,"dec","12","1907",70
"HL","HB",51.404239,10.655329,"dec","12","1907",83
"HL","TE",51.404239,10.655329,"dec","12","1907",83
"HL","SA",51.404239,10.655329,"dec","12","1907",83
"HL","ES",51.404239,10.655329,"dec","12","1907",83
"HK","ES",51.883832,11.32081,"dec","12","1907",47
"HK","TE",51.883832,11.32081,"dec","12","1907",47
"HK","SA",51.883832,11.32081,"dec","12","1907",47
"HK","HB",51.883832,11.32081,"dec","12","1907",47
"HK","WL",51.883832,11.32081,"dec","12","1907",47
"ZR","ES",51.434345,11.532753,"dec","12","1907",43
"ZR","WL",51.434345,11.532753,"dec","12","1907",43
"ZR","TE",51.425929,11.519468,"dec","12","1907",44
"ZR","HB",51.425929,11.519468,"dec","12","1907",44
"GW","TE",51.190417,11.750763,"dec","12","1907",45
"GW","ES",51.190417,11.750763,"dec","12","1907",45
"GW","HB",51.190417,11.750763,"dec","12","1907",45
"GW","WL",51.190417,11.750763,"dec","12","1907",45
"HA","ES",51.500328,11.926774,"dec","12","1907",37
"HA","TE",51.487351,11.867109,"dec","12","1907",38
"HA","WL",51.487351,11.867109,"dec","12","1907",38
"HA","HB",51.500328,11.926774,"dec","12","1907",37
"HA","SA",51.491306,11.891522,"dec","12","1907",38
"RH","WL",51.599195,10.009212,"dec","12","1908",13
"RH","ES",51.591288,10.007933,"dec","12","1908",17
"RH","SA",51.591288,10.007933,"dec","12","1908",17
"HR","TE",51.594201,10.078726,"dec","12","1908",15
"HR","HB",51.594201,10.078726,"dec","12","1908",15
"KB","SA",51.541803,9.80909,"dec","12","1908",13
"KB","ES",51.541803,9.80909,"dec","12","1908",13
"KB","HB",51.541803,9.80909,"dec","12","1908",13
"LB","TE",51.978579,10.435671,"dec","12","1908",11
"LB","SA",51.979376,10.430706,"dec","12","1908",10
"LB","ES",51.979376,10.430706,"dec","12","1908",10
"LB","HB",52.021368,10.416407,"dec","12","1908",5
"HL","HB",51.404239,10.655329,"dec","12","1908",14
"HL","TE",51.404239,10.655329,"dec","12","1908",14
"HL","SA",51.404239,10.655329,"dec","12","1908",14
"HL","ES",51.404239,10.655329,"dec","12","1908",14
"HK","ES",51.883832,11.32081,"dec","12","1908",8
"HK","TE",51.883832,11.32081,"dec","12","1908",8
"HK","SA",51.883832,11.32081,"dec","12","1908",8
"HK","HB",51.883832,11.32081,"dec","12","1908",8
"HK","WL",51.883832,11.32081,"dec","12","1908",8
"ZR","ES",51.434345,11.532753,"dec","12","1908",8
"ZR","WL",51.434345,11.532753,"dec","12","1908",8
"ZR","TE",51.425929,11.519468,"dec","12","1908",9
"ZR","HB",51.425929,11.519468,"dec","12","1908",9
"GW","TE",51.190417,11.750763,"dec","12","1908",12
"GW","ES",51.190417,11.750763,"dec","12","1908",12
"GW","HB",51.190417,11.750763,"dec","12","1908",12
"GW","WL",51.190417,11.750763,"dec","12","1908",12
"HA","ES",51.500328,11.926774,"dec","12","1908",7
"HA","TE",51.487351,11.867109,"dec","12","1908",8
"HA","WL",51.487351,11.867109,"dec","12","1908",8
"HA","HB",51.500328,11.926774,"dec","12","1908",7
"HA","SA",51.491306,11.891522,"dec","12","1908",7
"RH","WL",51.599195,10.009212,"dec","12","1909",70
"RH","ES",51.591288,10.007933,"dec","12","1909",90
"RH","SA",51.591288,10.007933,"dec","12","1909",90
"HR","TE",51.594201,10.078726,"dec","12","1909",80
"HR","HB",51.594201,10.078726,"dec","12","1909",80
"KB","SA",51.541803,9.80909,"dec","12","1909",72
"KB","ES",51.541803,9.80909,"dec","12","1909",72
"KB","HB",51.541803,9.80909,"dec","12","1909",72
"LB","TE",51.978579,10.435671,"dec","12","1909",78
"LB","SA",51.979376,10.430706,"dec","12","1909",78
"LB","ES",51.979376,10.430706,"dec","12","1909",78
"LB","HB",52.021368,10.416407,"dec","12","1909",55
"HL","HB",51.404239,10.655329,"dec","12","1909",105
"HL","TE",51.404239,10.655329,"dec","12","1909",105
"HL","SA",51.404239,10.655329,"dec","12","1909",105
"HL","ES",51.404239,10.655329,"dec","12","1909",105
"HK","ES",51.883832,11.32081,"dec","12","1909",33
"HK","TE",51.883832,11.32081,"dec","12","1909",33
"HK","SA",51.883832,11.32081,"dec","12","1909",33
"HK","HB",51.883832,11.32081,"dec","12","1909",33
"HK","WL",51.883832,11.32081,"dec","12","1909",33
"ZR","ES",51.434345,11.532753,"dec","12","1909",33
"ZR","WL",51.434345,11.532753,"dec","12","1909",33
"ZR","TE",51.425929,11.519468,"dec","12","1909",36
"ZR","HB",51.425929,11.519468,"dec","12","1909",36
"GW","TE",51.190417,11.750763,"dec","12","1909",36
"GW","ES",51.190417,11.750763,"dec","12","1909",36
"GW","HB",51.190417,11.750763,"dec","12","1909",36
"GW","WL",51.190417,11.750763,"dec","12","1909",36
"HA","ES",51.500328,11.926774,"dec","12","1909",24
"HA","TE",51.487351,11.867109,"dec","12","1909",26
"HA","WL",51.487351,11.867109,"dec","12","1909",26
"HA","HB",51.500328,11.926774,"dec","12","1909",24
"HA","SA",51.491306,11.891522,"dec","12","1909",25
"RH","WL",51.599195,10.009212,"dec","12","1910",58
"RH","ES",51.591288,10.007933,"dec","12","1910",75
"RH","SA",51.591288,10.007933,"dec","12","1910",75
"HR","TE",51.594201,10.078726,"dec","12","1910",71
"HR","HB",51.594201,10.078726,"dec","12","1910",71
"KB","SA",51.541803,9.80909,"dec","12","1910",62
"KB","ES",51.541803,9.80909,"dec","12","1910",62
"KB","HB",51.541803,9.80909,"dec","12","1910",62
"LB","TE",51.978579,10.435671,"dec","12","1910",55
"LB","SA",51.979376,10.430706,"dec","12","1910",54
"LB","ES",51.979376,10.430706,"dec","12","1910",54
"LB","HB",52.021368,10.416407,"dec","12","1910",40
"HL","HB",51.404239,10.655329,"dec","12","1910",55
"HL","TE",51.404239,10.655329,"dec","12","1910",55
"HL","SA",51.404239,10.655329,"dec","12","1910",55
"HL","ES",51.404239,10.655329,"dec","12","1910",55
"HK","ES",51.883832,11.32081,"dec","12","1910",25
"HK","TE",51.883832,11.32081,"dec","12","1910",25
"HK","SA",51.883832,11.32081,"dec","12","1910",25
"HK","HB",51.883832,11.32081,"dec","12","1910",25
"HK","WL",51.883832,11.32081,"dec","12","1910",25
"ZR","ES",51.434345,11.532753,"dec","12","1910",20
"ZR","WL",51.434345,11.532753,"dec","12","1910",20
"ZR","TE",51.425929,11.519468,"dec","12","1910",19
"ZR","HB",51.425929,11.519468,"dec","12","1910",19
"GW","TE",51.190417,11.750763,"dec","12","1910",20
"GW","ES",51.190417,11.750763,"dec","12","1910",20
"GW","HB",51.190417,11.750763,"dec","12","1910",20
"GW","WL",51.190417,11.750763,"dec","12","1910",20
"HA","ES",51.500328,11.926774,"dec","12","1910",16
"HA","TE",51.487351,11.867109,"dec","12","1910",16
"HA","WL",51.487351,11.867109,"dec","12","1910",16
"HA","HB",51.500328,11.926774,"dec","12","1910",16
"HA","SA",51.491306,11.891522,"dec","12","1910",16
"RH","WL",51.599195,10.009212,"dec","12","1911",68
"RH","ES",51.591288,10.007933,"dec","12","1911",87
"RH","SA",51.591288,10.007933,"dec","12","1911",87
"HR","TE",51.594201,10.078726,"dec","12","1911",73
"HR","HB",51.594201,10.078726,"dec","12","1911",73
"KB","SA",51.541803,9.80909,"dec","12","1911",73
"KB","ES",51.541803,9.80909,"dec","12","1911",73
"KB","HB",51.541803,9.80909,"dec","12","1911",73
"LB","TE",51.978579,10.435671,"dec","12","1911",67
"LB","SA",51.979376,10.430706,"dec","12","1911",67
"LB","ES",51.979376,10.430706,"dec","12","1911",67
"LB","HB",52.021368,10.416407,"dec","12","1911",51
"HL","HB",51.404239,10.655329,"dec","12","1911",94
"HL","TE",51.404239,10.655329,"dec","12","1911",94
"HL","SA",51.404239,10.655329,"dec","12","1911",94
"HL","ES",51.404239,10.655329,"dec","12","1911",94
"HK","ES",51.883832,11.32081,"dec","12","1911",51
"HK","TE",51.883832,11.32081,"dec","12","1911",51
"HK","SA",51.883832,11.32081,"dec","12","1911",51
"HK","HB",51.883832,11.32081,"dec","12","1911",51
"HK","WL",51.883832,11.32081,"dec","12","1911",51
"ZR","ES",51.434345,11.532753,"dec","12","1911",39
"ZR","WL",51.434345,11.532753,"dec","12","1911",39
"ZR","TE",51.425929,11.519468,"dec","12","1911",43
"ZR","HB",51.425929,11.519468,"dec","12","1911",43
"GW","TE",51.190417,11.750763,"dec","12","1911",55
"GW","ES",51.190417,11.750763,"dec","12","1911",55
"GW","HB",51.190417,11.750763,"dec","12","1911",55
"GW","WL",51.190417,11.750763,"dec","12","1911",55
"HA","ES",51.500328,11.926774,"dec","12","1911",37
"HA","TE",51.487351,11.867109,"dec","12","1911",40
"HA","WL",51.487351,11.867109,"dec","12","1911",40
"HA","HB",51.500328,11.926774,"dec","12","1911",37
"HA","SA",51.491306,11.891522,"dec","12","1911",39
"RH","WL",51.599195,10.009212,"dec","12","1912",64
"RH","ES",51.591288,10.007933,"dec","12","1912",82
"RH","SA",51.591288,10.007933,"dec","12","1912",82
"HR","TE",51.594201,10.078726,"dec","12","1912",74
"HR","HB",51.594201,10.078726,"dec","12","1912",74
"KB","SA",51.541803,9.80909,"dec","12","1912",61
"KB","ES",51.541803,9.80909,"dec","12","1912",61
"KB","HB",51.541803,9.80909,"dec","12","1912",61
"LB","TE",51.978579,10.435671,"dec","12","1912",83
"LB","SA",51.979376,10.430706,"dec","12","1912",82
"LB","ES",51.979376,10.430706,"dec","12","1912",82
"LB","HB",52.021368,10.416407,"dec","12","1912",59
"HL","HB",51.404239,10.655329,"dec","12","1912",101
"HL","TE",51.404239,10.655329,"dec","12","1912",101
"HL","SA",51.404239,10.655329,"dec","12","1912",101
"HL","ES",51.404239,10.655329,"dec","12","1912",101
"HK","ES",51.883832,11.32081,"dec","12","1912",40
"HK","TE",51.883832,11.32081,"dec","12","1912",40
"HK","SA",51.883832,11.32081,"dec","12","1912",40
"HK","HB",51.883832,11.32081,"dec","12","1912",40
"HK","WL",51.883832,11.32081,"dec","12","1912",40
"ZR","ES",51.434345,11.532753,"dec","12","1912",38
"ZR","WL",51.434345,11.532753,"dec","12","1912",38
"ZR","TE",51.425929,11.519468,"dec","12","1912",38
"ZR","HB",51.425929,11.519468,"dec","12","1912",38
"GW","TE",51.190417,11.750763,"dec","12","1912",35
"GW","ES",51.190417,11.750763,"dec","12","1912",35
"GW","HB",51.190417,11.750763,"dec","12","1912",35
"GW","WL",51.190417,11.750763,"dec","12","1912",35
"HA","ES",51.500328,11.926774,"dec","12","1912",28
"HA","TE",51.487351,11.867109,"dec","12","1912",29
"HA","WL",51.487351,11.867109,"dec","12","1912",29
"HA","HB",51.500328,11.926774,"dec","12","1912",28
"HA","SA",51.491306,11.891522,"dec","12","1912",29
"RH","WL",51.599195,10.009212,"dec","12","1913",116
"RH","ES",51.591288,10.007933,"dec","12","1913",148
"RH","SA",51.591288,10.007933,"dec","12","1913",148
"HR","TE",51.594201,10.078726,"dec","12","1913",129
"HR","HB",51.594201,10.078726,"dec","12","1913",129
"KB","SA",51.541803,9.80909,"dec","12","1913",124
"KB","ES",51.541803,9.80909,"dec","12","1913",124
"KB","HB",51.541803,9.80909,"dec","12","1913",124
"LB","TE",51.978579,10.435671,"dec","12","1913",154
"LB","SA",51.979376,10.430706,"dec","12","1913",153
"LB","ES",51.979376,10.430706,"dec","12","1913",153
"LB","HB",52.021368,10.416407,"dec","12","1913",112
"HL","HB",51.404239,10.655329,"dec","12","1913",162
"HL","TE",51.404239,10.655329,"dec","12","1913",162
"HL","SA",51.404239,10.655329,"dec","12","1913",162
"HL","ES",51.404239,10.655329,"dec","12","1913",162
"HK","ES",51.883832,11.32081,"dec","12","1913",79
"HK","TE",51.883832,11.32081,"dec","12","1913",79
"HK","SA",51.883832,11.32081,"dec","12","1913",79
"HK","HB",51.883832,11.32081,"dec","12","1913",79
"HK","WL",51.883832,11.32081,"dec","12","1913",79
"ZR","ES",51.434345,11.532753,"dec","12","1913",84
"ZR","WL",51.434345,11.532753,"dec","12","1913",84
"ZR","TE",51.425929,11.519468,"dec","12","1913",90
"ZR","HB",51.425929,11.519468,"dec","12","1913",90
"GW","TE",51.190417,11.750763,"dec","12","1913",69
"GW","ES",51.190417,11.750763,"dec","12","1913",69
"GW","HB",51.190417,11.750763,"dec","12","1913",69
"GW","WL",51.190417,11.750763,"dec","12","1913",69
"HA","ES",51.500328,11.926774,"dec","12","1913",67
"HA","TE",51.487351,11.867109,"dec","12","1913",65
"HA","WL",51.487351,11.867109,"dec","12","1913",65
"HA","HB",51.500328,11.926774,"dec","12","1913",67
"HA","SA",51.491306,11.891522,"dec","12","1913",66
"RH","WL",51.599195,10.009212,"dec","12","1914",59
"RH","ES",51.591288,10.007933,"dec","12","1914",74
"RH","SA",51.591288,10.007933,"dec","12","1914",74
"HR","TE",51.594201,10.078726,"dec","12","1914",59
"HR","HB",51.594201,10.078726,"dec","12","1914",59
"KB","SA",51.541803,9.80909,"dec","12","1914",61
"KB","ES",51.541803,9.80909,"dec","12","1914",61
"KB","HB",51.541803,9.80909,"dec","12","1914",61
"LB","TE",51.978579,10.435671,"dec","12","1914",62
"LB","SA",51.979376,10.430706,"dec","12","1914",60
"LB","ES",51.979376,10.430706,"dec","12","1914",60
"LB","HB",52.021368,10.416407,"dec","12","1914",40
"HL","HB",51.404239,10.655329,"dec","12","1914",73
"HL","TE",51.404239,10.655329,"dec","12","1914",73
"HL","SA",51.404239,10.655329,"dec","12","1914",73
"HL","ES",51.404239,10.655329,"dec","12","1914",73
"HK","ES",51.883832,11.32081,"dec","12","1914",51
"HK","TE",51.883832,11.32081,"dec","12","1914",51
"HK","SA",51.883832,11.32081,"dec","12","1914",51
"HK","HB",51.883832,11.32081,"dec","12","1914",51
"HK","WL",51.883832,11.32081,"dec","12","1914",51
"ZR","ES",51.434345,11.532753,"dec","12","1914",40
"ZR","WL",51.434345,11.532753,"dec","12","1914",40
"ZR","TE",51.425929,11.519468,"dec","12","1914",46
"ZR","HB",51.425929,11.519468,"dec","12","1914",46
"GW","TE",51.190417,11.750763,"dec","12","1914",49
"GW","ES",51.190417,11.750763,"dec","12","1914",49
"GW","HB",51.190417,11.750763,"dec","12","1914",49
"GW","WL",51.190417,11.750763,"dec","12","1914",49
"HA","ES",51.500328,11.926774,"dec","12","1914",34
"HA","TE",51.487351,11.867109,"dec","12","1914",34
"HA","WL",51.487351,11.867109,"dec","12","1914",34
"HA","HB",51.500328,11.926774,"dec","12","1914",34
"HA","SA",51.491306,11.891522,"dec","12","1914",34
"RH","WL",51.599195,10.009212,"dec","12","1915",119
"RH","ES",51.591288,10.007933,"dec","12","1915",148
"RH","SA",51.591288,10.007933,"dec","12","1915",148
"HR","TE",51.594201,10.078726,"dec","12","1915",106
"HR","HB",51.594201,10.078726,"dec","12","1915",106
"KB","SA",51.541803,9.80909,"dec","12","1915",97
"KB","ES",51.541803,9.80909,"dec","12","1915",97
"KB","HB",51.541803,9.80909,"dec","12","1915",97
"LB","TE",51.978579,10.435671,"dec","12","1915",108
"LB","SA",51.979376,10.430706,"dec","12","1915",109
"LB","ES",51.979376,10.430706,"dec","12","1915",109
"LB","HB",52.021368,10.416407,"dec","12","1915",83
"HL","HB",51.404239,10.655329,"dec","12","1915",136
"HL","TE",51.404239,10.655329,"dec","12","1915",136
"HL","SA",51.404239,10.655329,"dec","12","1915",136
"HL","ES",51.404239,10.655329,"dec","12","1915",136
"HK","ES",51.883832,11.32081,"dec","12","1915",69
"HK","TE",51.883832,11.32081,"dec","12","1915",69
"HK","SA",51.883832,11.32081,"dec","12","1915",69
"HK","HB",51.883832,11.32081,"dec","12","1915",69
"HK","WL",51.883832,11.32081,"dec","12","1915",69
"ZR","ES",51.434345,11.532753,"dec","12","1915",56
"ZR","WL",51.434345,11.532753,"dec","12","1915",56
"ZR","TE",51.425929,11.519468,"dec","12","1915",59
"ZR","HB",51.425929,11.519468,"dec","12","1915",59
"GW","TE",51.190417,11.750763,"dec","12","1915",59
"GW","ES",51.190417,11.750763,"dec","12","1915",59
"GW","HB",51.190417,11.750763,"dec","12","1915",59
"GW","WL",51.190417,11.750763,"dec","12","1915",59
"HA","ES",51.500328,11.926774,"dec","12","1915",49
"HA","TE",51.487351,11.867109,"dec","12","1915",53
"HA","WL",51.487351,11.867109,"dec","12","1915",53
"HA","HB",51.500328,11.926774,"dec","12","1915",49
"HA","SA",51.491306,11.891522,"dec","12","1915",53
"RH","WL",51.599195,10.009212,"dec","12","1916",71
"RH","ES",51.591288,10.007933,"dec","12","1916",90
"RH","SA",51.591288,10.007933,"dec","12","1916",90
"HR","TE",51.594201,10.078726,"dec","12","1916",72
"HR","HB",51.594201,10.078726,"dec","12","1916",72
"KB","SA",51.541803,9.80909,"dec","12","1916",68
"KB","ES",51.541803,9.80909,"dec","12","1916",68
"KB","HB",51.541803,9.80909,"dec","12","1916",68
"LB","TE",51.978579,10.435671,"dec","12","1916",86
"LB","SA",51.979376,10.430706,"dec","12","1916",84
"LB","ES",51.979376,10.430706,"dec","12","1916",84
"LB","HB",52.021368,10.416407,"dec","12","1916",61
"HL","HB",51.404239,10.655329,"dec","12","1916",93
"HL","TE",51.404239,10.655329,"dec","12","1916",93
"HL","SA",51.404239,10.655329,"dec","12","1916",93
"HL","ES",51.404239,10.655329,"dec","12","1916",93
"HK","ES",51.883832,11.32081,"dec","12","1916",52
"HK","TE",51.883832,11.32081,"dec","12","1916",52
"HK","SA",51.883832,11.32081,"dec","12","1916",52
"HK","HB",51.883832,11.32081,"dec","12","1916",52
"HK","WL",51.883832,11.32081,"dec","12","1916",52
"ZR","ES",51.434345,11.532753,"dec","12","1916",53
"ZR","WL",51.434345,11.532753,"dec","12","1916",53
"ZR","TE",51.425929,11.519468,"dec","12","1916",55
"ZR","HB",51.425929,11.519468,"dec","12","1916",55
"GW","TE",51.190417,11.750763,"dec","12","1916",74
"GW","ES",51.190417,11.750763,"dec","12","1916",74
"GW","HB",51.190417,11.750763,"dec","12","1916",74
"GW","WL",51.190417,11.750763,"dec","12","1916",74
"HA","ES",51.500328,11.926774,"dec","12","1916",60
"HA","TE",51.487351,11.867109,"dec","12","1916",59
"HA","WL",51.487351,11.867109,"dec","12","1916",59
"HA","HB",51.500328,11.926774,"dec","12","1916",60
"HA","SA",51.491306,11.891522,"dec","12","1916",61
"RH","WL",51.599195,10.009212,"dec","12","1917",33
"RH","ES",51.591288,10.007933,"dec","12","1917",42
"RH","SA",51.591288,10.007933,"dec","12","1917",42
"HR","TE",51.594201,10.078726,"dec","12","1917",33
"HR","HB",51.594201,10.078726,"dec","12","1917",33
"KB","SA",51.541803,9.80909,"dec","12","1917",33
"KB","ES",51.541803,9.80909,"dec","12","1917",33
"KB","HB",51.541803,9.80909,"dec","12","1917",33
"LB","TE",51.978579,10.435671,"dec","12","1917",55
"LB","SA",51.979376,10.430706,"dec","12","1917",54
"LB","ES",51.979376,10.430706,"dec","12","1917",54
"LB","HB",52.021368,10.416407,"dec","12","1917",39
"HL","HB",51.404239,10.655329,"dec","12","1917",45
"HL","TE",51.404239,10.655329,"dec","12","1917",45
"HL","SA",51.404239,10.655329,"dec","12","1917",45
"HL","ES",51.404239,10.655329,"dec","12","1917",45
"HK","ES",51.883832,11.32081,"dec","12","1917",29
"HK","TE",51.883832,11.32081,"dec","12","1917",29
"HK","SA",51.883832,11.32081,"dec","12","1917",29
"HK","HB",51.883832,11.32081,"dec","12","1917",29
"HK","WL",51.883832,11.32081,"dec","12","1917",29
"ZR","ES",51.434345,11.532753,"dec","12","1917",27
"ZR","WL",51.434345,11.532753,"dec","12","1917",27
"ZR","TE",51.425929,11.519468,"dec","12","1917",26
"ZR","HB",51.425929,11.519468,"dec","12","1917",26
"GW","TE",51.190417,11.750763,"dec","12","1917",22
"GW","ES",51.190417,11.750763,"dec","12","1917",22
"GW","HB",51.190417,11.750763,"dec","12","1917",22
"GW","WL",51.190417,11.750763,"dec","12","1917",22
"HA","ES",51.500328,11.926774,"dec","12","1917",16
"HA","TE",51.487351,11.867109,"dec","12","1917",14
"HA","WL",51.487351,11.867109,"dec","12","1917",14
"HA","HB",51.500328,11.926774,"dec","12","1917",16
